posx,posy,posz,velx,vely,velz,dist1x,dist1y,dist1z,dist2x,dist2y,dist2z,dist3x,dist3y,dist3z
9.19413726560036,9.28930301332536,0.113387383320868,29.9885096426168,-0.0730866420009659,-0.144116806996983,9.85897602286701,0.202916064130153,0,0.118351325311101,-5.06108208757963,-2.22044604925031e-16,-0.313916688092785,5.02958513148685,-2.22044604925031e-16
8.11784780843345,11.8182915767099,0.454343178361193,29.997894791009,0.0229083652120796,-0.0132072068015753,9.58492295201614,0.198158095523996,-2.22044604925031e-16,-0.178457514338508,-5.08099350862669,-2.22044604925031e-16,-0.569090212925325,4.99383695431239,-2.22044604925031e-16
7.07849334193974,9.16302253927677,-0.188803224160108,30.0074137520972,-0.0891940021982065,0.0264533773975989,9.29004685505713,0.202084606331958,-2.22044604925031e-16,-0.446145179195983,-5.08229193240752,-2.22044604925031e-16,-0.873157249182259,4.99793308662803,-2.22044604925031e-16
9.40649803650128,8.73539219836511,-1.64391507344967,30.0790774914002,0.0146307070177405,-0.0593804289161181,8.98098889214786,0.198745592665247,-2.22044604925031e-16,-0.749649248895217,-5.07323676611839,0,-1.09683844631743,4.93070162221797,-2.22044604925031e-16
10.7871028185115,10.4471687146453,0.632550170149159,30.0951638161331,-0.0580012768615439,-0.0173654631460464,8.68358926694848,0.206216476104018,-2.22044604925031e-16,-1.0143630612537,-5.07474762230265,0,9999,9999,9999
9.53328775123184,8.36417935208831,-0.977716108551213,30.0302947299757,-0.00568272623729111,0.0382280775494893,8.37145672492351,0.197669113717595,-2.22044604925031e-16,-1.30034469525027,-5.06063623428522,0,9999,9999,9999
10.601434580821,9.82382363758205,-0.0220547341963423,29.9995621035624,0.0464727565574954,-0.00452161560174741,8.07671695296286,0.19840363135584,-2.22044604925031e-16,9999,9999,9999,9999,9999,9999
9.55499998161232,10.7657666418665,-0.219756520591697,30.0707267928848,-0.0462093327963448,-0.0297070409953709,7.77871025928405,0.201895379712736,0,9999,9999,9999,9999,9999,9999
13.2101314054725,9.99005972205311,-0.17340399402517,29.9992985588462,-0.0306369156806557,0.103589997208367,7.48337228027617,0.205000846469522,-2.22044604925031e-16,9999,9999,9999,9999,9999,9999
11.6752735569435,8.35268096233354,-0.988279993171811,30.0474689761316,0.0175611987273225,-0.0436140786348865,7.18343932803145,0.204926085211685,0,9999,9999,9999,9999,9999,9999
10.4945320052465,8.69357317820947,1.7905599034419,30.1081192077988,-0.0409638758841128,-0.00185247948656195,9999,9999,9999,9999,9999,9999,9999,9999,9999
12.1927263873598,8.92203843387244,0.148945429209647,30.076593904773,0.0265923880599903,-0.0379833557905648,9999,9999,9999,9999,9999,9999,9999,9999,9999
13.357698766448,8.87292000945507,-0.16987766620126,29.9764163756198,-0.00571167446153939,0.0184743446134662,9999,9999,9999,9999,9999,9999,9999,9999,9999
11.7799013659011,10.0241042671231,-0.466136194983708,29.9833956559806,0.0462407403360301,0.0723512760247315,9999,9999,9999,9999,9999,9999,9999,9999,9999
13.3424434553001,9.98262511447638,-2.0274763751347,30.0511540471003,-0.174577090867805,0.00547448175841475,9999,9999,9999,9999,9999,9999,9999,9999,9999
13.3744947861513,7.42946790081887,0.615062007674962,30.0139732490913,0.0409432544129135,0.102375327102553,9999,9999,9999,9999,9999,9999,9999,9999,9999
12.6620754056543,8.9806923534288,0.967953521668745,30.0015174504925,0.0675548261910864,-0.0543187131356296,9999,9999,9999,9999,9999,9999,9999,9999,9999
13.0525872368121,8.14901565700111,0.892793278479994,29.9746472225034,-0.0164895574711951,0.00841768991244863,9999,9999,9999,9999,9999,9999,9999,9999,9999
13.0201186045659,8.87752754464793,2.31440289853133,30.0294006602047,-0.0154883817383826,-0.0516482073674936,9999,9999,9999,9999,9999,9999,9999,9999,9999
14.8945783562834,9.63724730496406,0.101576641662762,29.999107076928,-0.0480163545923318,0.058640282262772,9999,9999,9999,9999,9999,9999,9999,9999,9999
13.6304712728578,9.56110210832361,-1.57598732060313,30.0912875614013,0.0102133739407715,-0.0581697896207666,9999,9999,9999,9999,9999,9999,9999,9999,9999
14.6961037625983,8.97708660810465,0.424981415569262,29.9072657813787,0.0429287544396198,0.0153196825324055,9999,9999,9999,9999,9999,9999,9999,9999,9999
15.440257035179,9.30188785487449,-1.42139466596222,29.9864612923214,0.0219831554905176,-0.0253071886039989,9999,9999,9999,9999,9999,9999,9999,9999,9999
14.7833632544071,9.10142903769349,-1.42359508412953,29.994518381968,-0.00513560544660116,-0.0161358302178704,9999,9999,9999,9999,9999,9999,9999,9999,9999
16.6340347695069,8.66168320647099,1.95723819452661,29.9118385264811,-0.0161667164923258,0.043629609632783,9999,9999,9999,9999,9999,9999,9999,9999,9999
15.7057939110167,9.29519440562835,-1.92699901219944,30.0260690333589,-0.102720558692031,-0.0134918755995377,9999,9999,9999,9999,9999,9999,9999,9999,9999
14.8305513240682,11.006420316133,0.19734222147388,29.9646562235414,0.0608183629858346,0.018358521043268,9999,9999,9999,9999,9999,9999,9999,9999,9999
17.8617571090617,10.9673428645843,-0.570329994878025,29.9803051214211,-0.0508717009095823,0.0125102935823163,9999,9999,9999,9999,9999,9999,9999,9999,9999
15.6098740259667,7.59181079995414,1.43610811650967,29.9969163898622,0.0588903227177051,0.0492756708906728,9999,9999,9999,9999,9999,9999,9999,9999,9999
16.7404632081797,7.69682340812918,0.373921684965675,30.0122590253968,0.0169289598901402,-0.0539032581159968,9999,9999,9999,9999,9999,9999,9999,9999,9999
18.4394163082377,10.4752373383813,0.785968524079986,29.8933629653511,0.0109964818604372,0.0483142769364777,9999,9999,9999,9999,9999,9999,9999,9999,9999
19.0281127696936,9.26863416481612,-0.286104800544753,29.9886197172532,0.0337261584293683,0.0518420000062813,9999,9999,9999,9999,9999,9999,9999,9999,9999
18.7164210910016,9.27500080608189,1.00770674116118,30.0914551118331,0.00426440343187358,-0.00341623623596752,9999,9999,9999,9999,9999,9999,9999,9999,9999
16.6243516234862,10.129654061943,-1.05790277115107,29.9678315419527,0.0129220395018784,0.0445847152007435,9999,9999,9999,9999,9999,9999,9999,9999,9999
18.8151475361981,10.0070686648655,-0.444561809132592,29.9439755128658,0.0217678981311141,0.000854431697844433,9999,9999,9999,9999,9999,9999,9999,9999,9999
20.0603843243082,9.26184602828998,1.77733767442684,29.9610240603989,-0.0376485961573327,-0.0516566686331417,9999,9999,9999,9999,9999,9999,9999,9999,9999
21.0784467126725,10.4410871745075,0.946703378468709,29.9822872502821,-0.0289408587332618,0.00282366585570196,9999,9999,9999,9999,9999,9999,9999,9999,9999
20.4583788633012,10.7455761993402,1.50613043331793,30.0147668972285,0.0602048467647479,-0.000592290304240511,9999,9999,9999,9999,9999,9999,9999,9999,9999
21.3112093610388,9.9368629246299,0.577628134058232,30.0121543992981,0.0733835562751243,0.0565276999211652,9999,9999,9999,9999,9999,9999,9999,9999,9999
21.2580922704202,9.16680861251518,1.01798941829306,30.008596283725,-0.00237370442419135,0.0844572734646046,9999,9999,9999,9999,9999,9999,9999,9999,9999
21.203417615515,10.2581633390878,0.683983990193095,30.0125644789781,-0.00892519476497268,0.0253862915113789,9999,9999,9999,9999,9999,9999,9999,9999,9999
20.7493885227021,9.06984937469983,0.326987125798262,30.0376495456641,-0.0576860773254566,-0.0203933524889188,9999,9999,9999,9999,9999,9999,9999,9999,9999
20.5628157982167,9.57106775734919,-0.536220402360493,30.0719510636059,-0.0255549843982439,-0.0803417723630053,9999,9999,9999,9999,9999,9999,9999,9999,9999
21.0556602599313,10.4476170910863,2.05412674418054,30.0399470873515,-0.0535538730284826,-0.0102577744647606,9999,9999,9999,9999,9999,9999,9999,9999,9999
22.4997894764851,10.3996374214423,1.10042887873631,29.9290129088301,-0.0101818046813764,0.000895653359841958,9999,9999,9999,9999,9999,9999,9999,9999,9999
21.9384718902204,10.5255877629126,-1.22734182911201,30.0095465298048,-0.0367409188549953,0.0394192260607385,9999,9999,9999,9999,9999,9999,9999,9999,9999
23.3669917599945,10.132941519545,-0.0734836513057208,30.0523878416485,0.102943144339541,0.00133466751259764,9999,9999,9999,9999,9999,9999,9999,9999,9999
21.9205118475408,10.7550544492184,-0.130800541856912,30.0324702088935,0.0299257519214355,-0.00962502777944214,9999,9999,9999,9999,9999,9999,9999,9999,9999
21.8521897721347,9.06462964045999,-1.3565625975968,30.0364292789196,0.0303593427109554,-0.0414142692452504,9999,9999,9999,9999,9999,9999,9999,9999,9999
23.7293668342515,7.58288120228778,0.107416384578288,30.0219454706767,-0.00204967037055814,0.0182154588255342,9999,9999,9999,9999,9999,9999,9999,9999,9999
23.2452697698055,9.25226408146859,1.67659394972915,30.0586501438507,-0.00945306570175943,0.00432863215655861,9999,9999,9999,9999,9999,9999,9999,9999,9999
24.7558795718877,9.95928165205792,0.244941807632521,30.0562374838584,0.0117313959149098,-0.0569281239614331,9999,9999,9999,9999,9999,9999,9999,9999,9999
23.5813581093245,9.10677094885441,0.577651776877534,30.0727483481111,0.0517742424919483,0.0523411742922858,9999,9999,9999,9999,9999,9999,9999,9999,9999
23.94648920389,8.49729249478347,0.0159747982465103,30.0555329588869,-0.0124686945994882,0.0247850816693372,9999,9999,9999,9999,9999,9999,9999,9999,9999
24.7099069600229,10.0893668551166,0.870003045073117,29.9801369105153,0.0268928888715911,0.0884868344927774,9999,9999,9999,9999,9999,9999,9999,9999,9999
24.9224998304339,9.80051044731993,0.106855442332185,29.9843767733081,0.06098233407305,-0.0454780696343384,9999,9999,9999,9999,9999,9999,9999,9999,9999
24.7219980393861,9.04403049595753,0.121198930489341,29.9252079308769,-0.082307944548463,0.00964487476185338,9999,9999,9999,9999,9999,9999,9999,9999,9999
25.8201585840939,10.6151966833612,1.13942219810028,29.9794144522053,-0.0230532548930615,-0.0664524307519867,9999,9999,9999,9999,9999,9999,9999,9999,9999
24.8150400620007,9.66387772674903,0.655091727692475,29.9353269474905,0.0963369993778743,0.0116625873934886,9999,9999,9999,9999,9999,9999,9999,9999,9999
26.8144982218743,9.01469934520849,0.828176193018681,30.0333708504336,-0.00627504415924915,-0.0475614435554001,9999,9999,9999,9999,9999,9999,9999,9999,9999
27.7240191270173,10.1251740114747,-0.428913044224354,30.0005798044377,0.0365659236702354,-0.0434011381383675,9999,9999,9999,9999,9999,9999,9999,9999,9999
26.3483772332438,8.82073277897035,-1.13344728607767,30.0011060446332,0.0520119747095351,0.0615742044117004,9999,9999,9999,9999,9999,9999,9999,9999,9999
26.6287509760869,11.535227438437,-0.777530133654038,29.9158101294895,0.00885135513520389,-0.00622387694801719,9999,9999,9999,9999,9999,9999,9999,9999,9999
27.7396572668206,9.12717290018058,-0.537013685186776,29.9479921123277,0.0498642162368471,-0.00130269742978716,9999,9999,9999,9999,9999,9999,9999,9999,9999
27.5292011939955,10.1011685353373,0.325988685704706,30.0462418332649,0.0107645614973694,0.0183124653099568,9999,9999,9999,9999,9999,9999,9999,9999,9999
28.5338177879916,8.27327288367667,2.02285918507085,30.0276147975221,0.0910071203813428,0.0171322243200313,9999,9999,9999,9999,9999,9999,9999,9999,9999
27.0873689068653,9.22625530838838,0.105392192247501,29.9697451973222,0.021089731135489,-0.0181404471443577,9999,9999,9999,9999,9999,9999,9999,9999,9999
28.4893437224576,11.0378587362568,-1.19786010193302,29.9717803037235,0.0521654305118086,0.0423000862361474,9999,9999,9999,9999,9999,9999,9999,9999,9999
28.2644584440901,9.41452715104155,-0.942277549624314,29.9663113448384,-0.0962121958781657,-0.00562088167270435,9999,9999,9999,9999,9999,9999,9999,9999,9999
29.1045266667591,10.1876227449686,-0.966314579085971,30.0754593135634,0.0201915370087326,-0.0211070633939118,9999,9999,9999,9999,9999,9999,9999,9999,9999
32.1532021702123,10.1327139682745,0.140770828436315,30.0788917503931,0.00447738705707218,-0.0336491867257041,9999,9999,9999,9999,9999,9999,9999,9999,9999
30.035072844013,9.64824721973343,-0.155888610171237,30.0519082355962,0.0165241895578018,0.0237903313663234,9999,9999,9999,9999,9999,9999,9999,9999,9999
30.0573557724835,10.6955307696489,2.28485603512573,30.0033413691057,0.0747294722054884,-0.0536232121879697,9999,9999,9999,9999,9999,9999,9999,9999,9999
31.5288720228203,9.80169612954747,0.379683892140474,29.9549334185756,-0.00983971713994655,0.0153470754452883,9999,9999,9999,9999,9999,9999,9999,9999,9999
30.6839790115956,10.3151747874164,0.444829652598668,30.0570449157692,0.0223840505015444,0.0157720122374605,9999,9999,9999,9999,9999,9999,9999,9999,9999
30.9617802002684,11.6829273522613,0.0554606840501771,29.9693054929266,0.0293508304672404,-0.060335445382026,9999,9999,9999,9999,9999,9999,9999,9999,9999
32.8846396707644,8.91168867841238,2.14082953751304,29.9653910939488,0.00496486740744917,0.071748921690927,9999,9999,9999,9999,9999,9999,9999,9999,9999
32.9856907074713,11.0178158549582,-1.49505082628547,30.001864155001,0.0401435435807092,0.0486926793992556,9999,9999,9999,9999,9999,9999,9999,9999,9999
32.7354969920728,9.45718167402381,-0.47796210128476,29.9555449293609,0.0631714558680715,0.0191600582419726,9999,9999,9999,9999,9999,9999,9999,9999,9999
30.8682302682597,7.45719442216745,-0.926563334752888,30.0564783757848,-0.0274563764533811,0.0141865851468252,9999,9999,9999,9999,9999,9999,9999,9999,9999
33.8117253594356,9.10005848715143,-1.01961328432054,30.0026557393717,-0.0118509583299897,-0.00313679913796662,9999,9999,9999,9999,9999,9999,9999,9999,9999
31.683619334021,10.4168550421863,0.543464252270494,29.9266052012932,0.00599541666750277,0.0264677747763833,9999,9999,9999,9999,9999,9999,9999,9999,9999
33.1899620825831,9.3778341059424,-1.65093358375301,30.0308984326941,0.029808014011574,-0.030921866668222,9999,9999,9999,9999,9999,9999,9999,9999,9999
33.9740717055252,10.1717335573307,0.191693876250999,30.0622042588433,-0.0582079898596063,0.0817634846294384,9999,9999,9999,9999,9999,9999,9999,9999,9999
32.9238290175026,10.7294880105581,1.79295773976472,29.9408424119218,-0.00555879304725745,-0.0328382903927156,9999,9999,9999,9999,9999,9999,9999,9999,9999
34.4210044479825,8.9792988626619,-0.966458753357364,30.0304674100352,-0.0518105703696195,-0.00141187590919584,9999,9999,9999,9999,9999,9999,9999,9999,9999
36.4913130098947,8.3994189860339,0.480099490390987,30.0103775338542,0.0161042385582803,-0.000294024140945739,9999,9999,9999,9999,9999,9999,9999,9999,9999
35.2804104958677,9.93582930736089,-0.0379874520491451,29.9653431384148,-0.00637625070635229,0.0340180921984124,9999,9999,9999,9999,9999,9999,9999,9999,9999
35.8951442901045,9.32103064621668,-0.519101361336512,29.9852670129387,-0.0080274955601618,0.0511758026316345,9999,9999,9999,9999,9999,9999,9999,9999,9999
35.3178653484174,8.71922152288121,0.875526689967203,29.8886859172452,-0.0973055652540212,-0.0654797331090669,9999,9999,9999,9999,9999,9999,9999,9999,9999
35.034727815929,9.14808280050995,0.609630588495433,30.035456200798,0.0139898022444572,-0.0733728025908453,9999,9999,9999,9999,9999,9999,9999,9999,9999
35.9338426596631,9.52743850353467,-0.54262765204865,29.9418447723914,-0.0136758697619735,0.00797519374830523,9999,9999,9999,9999,9999,9999,9999,9999,9999
34.3255478578072,10.2585778146923,0.461822889552566,29.9999406256724,-0.0176469376948915,-0.0216495627864812,9999,9999,9999,9999,9999,9999,9999,9999,9999
37.1680245691177,11.5548876705052,-1.70431244113125,30.0234754112138,-0.00271519224964705,-0.0374437490755629,9999,9999,9999,9999,9999,9999,9999,9999,9999
37.7966783232106,10.2366746482183,-0.407004690429195,29.9680654916498,-0.0202440599952168,0.119693122824387,9999,9999,9999,9999,9999,9999,9999,9999,9999
36.0635491785955,10.2257168505568,-0.0745431033834979,29.9300596356572,0.00961530520789092,0.0290194857952747,9999,9999,9999,9999,9999,9999,9999,9999,9999
38.7983682759265,8.24619920885011,-0.354291622942114,30.0217113811076,-0.00507390102020266,0.101438399268702,9999,9999,9999,9999,9999,9999,9999,9999,9999
37.9095384526104,9.3108972739741,-0.694883298029859,29.9909803699192,0.0628141672097413,0.0955371809530706,9999,9999,9999,9999,9999,9999,9999,9999,9999
37.1654579391398,10.5562152167776,0.120792842515053,29.9742047176675,-0.0170429209569708,-0.0539996075679008,9999,9999,9999,9999,9999,9999,9999,9999,9999
38.7660477417013,10.0192902537022,0.807711012773034,30.0756263370277,-0.0215816711279839,0.0271280290520911,9999,9999,9999,9999,9999,9999,9999,9999,9999
39.3245873139657,9.73959667333394,-0.806763830134446,30.0856418900746,0.0456079175581508,0.074442085358278,9999,9999,9999,9999,9999,9999,9999,9999,9999
40.5021890333373,10.1912353364083,0.12733157271726,30.1125465511868,-0.000533896561739774,-0.0225274591179769,9999,9999,9999,9999,9999,9999,9999,9999,9999
41.4128636318014,8.71602065315497,1.36453423431839,30.0040840111271,-0.0233891113041782,-0.0213189838036811,9999,9999,9999,9999,9999,9999,9999,9999,9999
39.0497852933663,9.41133599782652,-0.311945110971043,30.0110682349798,-0.0148662492529825,-0.0848597363022721,9999,9999,9999,9999,9999,9999,9999,9999,9999
